"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
07/10/2019,09:00:00,1.12244,1.12285,1.12185,1.12229,1.12266,1.12307,1.12207,1.12251,12856
07/10/2019,10:00:00,1.12229,1.12229,1.1215,1.12157,1.12251,1.12251,1.12173,1.1218,6726
07/10/2019,11:00:00,1.12157,1.12174,1.12111,1.12125,1.1218,1.12194,1.12132,1.12147,6692
07/10/2019,12:00:00,1.12125,1.12545,1.12117,1.12492,1.12147,1.12564,1.12139,1.12515,34071
07/10/2019,13:00:00,1.12492,1.12523,1.12362,1.12381,1.12515,1.12545,1.12384,1.12404,17738
07/10/2019,14:00:00,1.12381,1.12562,1.12346,1.12518,1.12404,1.12586,1.12369,1.12541,22348
07/10/2019,15:00:00,1.12518,1.1262,1.12418,1.1259,1.12541,1.12643,1.1244,1.12612,15974
07/10/2019,16:00:00,1.1259,1.12634,1.12517,1.12584,1.12612,1.12655,1.12539,1.12606,10998
07/10/2019,17:00:00,1.12584,1.12599,1.1252,1.12533,1.12606,1.12621,1.12541,1.12556,9705
07/10/2019,18:00:00,1.12533,1.12609,1.12499,1.12517,1.12556,1.12631,1.12521,1.1254,10334
07/10/2019,19:00:00,1.12517,1.12562,1.12516,1.12524,1.1254,1.12584,1.12537,1.12547,5935
07/10/2019,20:00:00,1.12524,1.12531,1.12491,1.12497,1.12547,1.12553,1.12515,1.12523,2033
07/10/2019,21:00:00,1.12497,1.12551,1.12496,1.12517,1.12523,1.12623,1.12522,1.12557,4267
07/10/2019,22:00:00,1.12517,1.12591,1.12517,1.12586,1.12557,1.12613,1.12545,1.12609,1214
07/10/2019,23:00:00,1.12586,1.12588,1.12547,1.12573,1.12609,1.1261,1.12569,1.12596,1786
07/11/2019,00:00:00,1.12573,1.12641,1.12572,1.12601,1.12596,1.12664,1.12594,1.12624,4081
07/11/2019,01:00:00,1.12601,1.1263,1.1257,1.12613,1.12624,1.12651,1.12591,1.12635,3732
07/11/2019,02:00:00,1.12613,1.1272,1.12604,1.1272,1.12635,1.12742,1.12627,1.12742,4310
07/11/2019,03:00:00,1.1272,1.12799,1.12712,1.12773,1.12742,1.1282,1.12734,1.12796,4649
07/11/2019,04:00:00,1.12773,1.1278,1.12735,1.12747,1.12796,1.12802,1.12757,1.1277,2717
07/11/2019,05:00:00,1.12747,1.12779,1.12685,1.1269,1.1277,1.12802,1.12707,1.12713,2595
07/11/2019,06:00:00,1.1269,1.12719,1.12657,1.12684,1.12713,1.12741,1.12679,1.12707,6461
07/11/2019,07:00:00,1.12684,1.12773,1.12672,1.12759,1.12707,1.12794,1.12693,1.1278,10402
07/11/2019,08:00:00,1.12759,1.12772,1.12707,1.12726,1.1278,1.12795,1.12728,1.12749,7423
07/11/2019,09:00:00,1.12726,1.12727,1.12654,1.12654,1.12749,1.12749,1.12676,1.12677,6743
07/11/2019,10:00:00,1.12654,1.12732,1.12631,1.12707,1.12677,1.12755,1.12653,1.12728,8953
07/11/2019,11:00:00,1.12707,1.12777,1.12636,1.12763,1.12728,1.12797,1.12658,1.12784,10321
07/11/2019,12:00:00,1.12763,1.1285,1.12611,1.12665,1.12784,1.1287,1.12633,1.12688,30090
07/11/2019,13:00:00,1.12665,1.12716,1.12506,1.12561,1.12688,1.12739,1.12527,1.12583,14385
07/11/2019,14:00:00,1.12561,1.12597,1.12497,1.12516,1.12583,1.1262,1.1252,1.12539,16138
07/11/2019,15:00:00,1.12516,1.12616,1.12501,1.12596,1.12539,1.12638,1.12522,1.12619,9495
07/11/2019,16:00:00,1.12596,1.12606,1.12442,1.12534,1.12619,1.12628,1.12464,1.12557,11602
07/11/2019,17:00:00,1.12534,1.12572,1.12446,1.12507,1.12557,1.12593,1.12469,1.12528,15993
07/11/2019,18:00:00,1.12507,1.12579,1.12505,1.12567,1.12528,1.12602,1.12527,1.12587,8843
07/11/2019,19:00:00,1.12567,1.12601,1.12537,1.1256,1.12587,1.12623,1.1256,1.12581,6112
07/11/2019,20:00:00,1.1256,1.12561,1.12504,1.12527,1.12581,1.12581,1.12526,1.12552,2784
07/11/2019,21:00:00,1.12527,1.12563,1.12509,1.12521,1.12552,1.12626,1.12542,1.12553,5771
07/11/2019,22:00:00,1.12521,1.12578,1.12519,1.12554,1.12553,1.126,1.12552,1.12575,2048
07/11/2019,23:00:00,1.12554,1.12557,1.12482,1.12487,1.12575,1.12579,1.12505,1.12509,1942
07/12/2019,00:00:00,1.12487,1.12594,1.12483,1.12576,1.12509,1.12615,1.12506,1.12598,3098
07/12/2019,01:00:00,1.12576,1.12639,1.12569,1.12627,1.12598,1.1266,1.12592,1.12649,3811
07/12/2019,02:00:00,1.12627,1.12664,1.12617,1.12647,1.12649,1.12686,1.12639,1.12668,2346
07/12/2019,03:00:00,1.12647,1.12711,1.12631,1.12709,1.12668,1.12733,1.12653,1.1273,2804
07/12/2019,04:00:00,1.12709,1.12729,1.12686,1.12702,1.1273,1.1275,1.12708,1.12725,2569
07/12/2019,05:00:00,1.12702,1.12739,1.1269,1.12722,1.12725,1.12761,1.12712,1.12745,3155
07/12/2019,06:00:00,1.12722,1.12727,1.12658,1.12714,1.12745,1.12747,1.12679,1.12733,7191
07/12/2019,07:00:00,1.12714,1.12739,1.12607,1.12639,1.12733,1.12761,1.12628,1.12659,11028
07/12/2019,08:00:00,1.12639,1.12692,1.12603,1.12611,1.12659,1.12714,1.12626,1.12633,10326
07/12/2019,09:00:00,1.12611,1.12662,1.12535,1.12558,1.12633,1.12684,1.12557,1.12579,12415
07/12/2019,10:00:00,1.12558,1.12591,1.12526,1.12567,1.12579,1.12613,1.12547,1.1259,6506
07/12/2019,11:00:00,1.12567,1.12598,1.12451,1.12461,1.1259,1.1262,1.12472,1.12483,9559
07/12/2019,12:00:00,1.12461,1.12527,1.12372,1.12443,1.12483,1.1255,1.12394,1.12464,15963
07/12/2019,13:00:00,1.12443,1.12483,1.124,1.12476,1.12464,1.12506,1.12422,1.12499,13319
07/12/2019,14:00:00,1.12476,1.12514,1.12431,1.12507,1.12499,1.12535,1.12453,1.12529,11244
07/12/2019,15:00:00,1.12507,1.12582,1.12485,1.12528,1.12529,1.12603,1.12507,1.1255,10619
07/12/2019,16:00:00,1.12528,1.12669,1.12517,1.12668,1.1255,1.12692,1.12539,1.12689,7672
07/12/2019,17:00:00,1.12668,1.12691,1.12626,1.12664,1.12689,1.12714,1.12648,1.12686,5930
07/12/2019,18:00:00,1.12664,1.12731,1.12655,1.12708,1.12686,1.12754,1.12678,1.12731,5546
07/12/2019,19:00:00,1.12708,1.12723,1.12675,1.127,1.12731,1.12744,1.12698,1.12723,4133
07/12/2019,20:00:00,1.127,1.12707,1.12664,1.12688,1.12723,1.12733,1.12687,1.12732,1907
07/14/2019,19:00:00,1.12688,1.12688,1.12631,1.12631,1.12732,1.12732,1.12696,1.12696,3
07/14/2019,20:00:00,1.12631,1.12705,1.12631,1.12681,1.12696,1.1276,1.12696,1.1276,24
07/14/2019,21:00:00,1.12681,1.12704,1.1262,1.12661,1.1276,1.1276,1.12675,1.12737,4876
07/14/2019,22:00:00,1.12661,1.12735,1.1266,1.12708,1.12737,1.12758,1.12723,1.12732,1277
07/14/2019,23:00:00,1.12708,1.12713,1.12682,1.127,1.12732,1.12736,1.12705,1.12723,1761
07/15/2019,00:00:00,1.127,1.12737,1.12692,1.12729,1.12723,1.12758,1.12714,1.12752,2278
07/15/2019,01:00:00,1.12729,1.12733,1.12634,1.127,1.12752,1.12756,1.12657,1.12723,4333
07/15/2019,02:00:00,1.127,1.12701,1.12632,1.12695,1.12723,1.12724,1.12655,1.12718,4515
07/15/2019,03:00:00,1.12695,1.12723,1.12631,1.12714,1.12718,1.12745,1.12653,1.12736,3421
07/15/2019,04:00:00,1.12714,1.12735,1.12674,1.12712,1.12736,1.12757,1.12696,1.12736,2281
07/15/2019,05:00:00,1.12712,1.12732,1.1269,1.12721,1.12736,1.12753,1.12711,1.12743,1443
07/15/2019,06:00:00,1.12721,1.12773,1.12695,1.1274,1.12743,1.12795,1.12717,1.12762,5519
07/15/2019,07:00:00,1.1274,1.12828,1.12704,1.12792,1.12762,1.1285,1.12727,1.12815,9434
07/15/2019,08:00:00,1.12792,1.12795,1.12687,1.12719,1.12815,1.12818,1.12709,1.1274,9592
07/15/2019,09:00:00,1.12719,1.12805,1.1268,1.12779,1.1274,1.12827,1.12701,1.12802,5631
07/15/2019,10:00:00,1.12779,1.12829,1.12762,1.12768,1.12802,1.12851,1.12785,1.1279,5832
07/15/2019,11:00:00,1.12768,1.12768,1.12603,1.12624,1.1279,1.12791,1.12627,1.12646,7641
07/15/2019,12:00:00,1.12624,1.12724,1.12615,1.12645,1.12646,1.12746,1.12636,1.12668,9431
07/15/2019,13:00:00,1.12645,1.12702,1.12616,1.12666,1.12668,1.12724,1.12638,1.12687,9215
07/15/2019,14:00:00,1.12666,1.12666,1.12549,1.12606,1.12687,1.12687,1.12571,1.12628,9436
07/15/2019,15:00:00,1.12606,1.12616,1.12524,1.12578,1.12628,1.12638,1.12544,1.12601,7814
07/15/2019,16:00:00,1.12578,1.12629,1.12568,1.12581,1.12601,1.12651,1.1259,1.12603,4919
07/15/2019,17:00:00,1.12581,1.12587,1.1253,1.12557,1.12603,1.12608,1.12552,1.12579,3069
07/15/2019,18:00:00,1.12557,1.1259,1.12553,1.12579,1.12579,1.12612,1.12575,1.12601,2908
07/15/2019,19:00:00,1.12579,1.12583,1.1255,1.12559,1.12601,1.12605,1.12572,1.12582,2562
07/15/2019,20:00:00,1.12559,1.1258,1.12555,1.12567,1.12582,1.12602,1.12576,1.12593,1590
07/15/2019,21:00:00,1.12567,1.12614,1.12563,1.12599,1.12593,1.12638,1.12589,1.12629,7609
07/15/2019,22:00:00,1.12599,1.12622,1.12589,1.12601,1.12629,1.12645,1.12612,1.12624,1049
07/15/2019,23:00:00,1.12601,1.12613,1.12588,1.12588,1.12624,1.12635,1.1261,1.1261,1237
07/16/2019,00:00:00,1.12588,1.1262,1.12565,1.12574,1.1261,1.12643,1.12586,1.12596,2382
07/16/2019,01:00:00,1.12574,1.12601,1.12543,1.12564,1.12596,1.12623,1.12566,1.12586,3999
07/16/2019,02:00:00,1.12564,1.1262,1.12561,1.12618,1.12586,1.12641,1.12584,1.1264,2200
07/16/2019,03:00:00,1.12618,1.12624,1.12586,1.12588,1.1264,1.12647,1.12607,1.12611,1608
07/16/2019,04:00:00,1.12588,1.12596,1.12576,1.1259,1.12611,1.12618,1.12599,1.12612,1287
07/16/2019,05:00:00,1.1259,1.126,1.12567,1.12574,1.12612,1.1262,1.12589,1.12596,1748
07/16/2019,06:00:00,1.12574,1.12608,1.12524,1.12554,1.12596,1.12631,1.12546,1.12576,4995
07/16/2019,07:00:00,1.12554,1.12573,1.12441,1.12477,1.12576,1.12595,1.12464,1.12498,7988
07/16/2019,08:00:00,1.12477,1.12481,1.12349,1.1244,1.12498,1.12503,1.12371,1.12464,10633
07/16/2019,09:00:00,1.1244,1.12447,1.12302,1.12308,1.12464,1.12469,1.12324,1.1233,8786
07/16/2019,10:00:00,1.12308,1.12319,1.12166,1.12222,1.1233,1.12341,1.12189,1.12244,9485
07/16/2019,11:00:00,1.12222,1.12253,1.12187,1.12209,1.12244,1.12273,1.12208,1.12231,7183
07/16/2019,12:00:00,1.12209,1.12223,1.1208,1.12184,1.12231,1.12245,1.12103,1.12205,16258
07/16/2019,13:00:00,1.12184,1.12211,1.1211,1.1217,1.12205,1.12233,1.12131,1.12193,9729
07/16/2019,14:00:00,1.1217,1.12232,1.12065,1.12228,1.12193,1.12254,1.12088,1.12249,11720
07/16/2019,15:00:00,1.12228,1.12234,1.12103,1.12104,1.12249,1.12255,1.12125,1.12126,6455
07/16/2019,16:00:00,1.12104,1.12204,1.12081,1.12114,1.12126,1.12225,1.12104,1.12136,9847
07/16/2019,17:00:00,1.12114,1.12189,1.12019,1.1209,1.12136,1.12212,1.12041,1.12112,9897
07/16/2019,18:00:00,1.1209,1.12102,1.12009,1.12056,1.12112,1.12124,1.12031,1.12079,7418
07/16/2019,19:00:00,1.12056,1.12114,1.12033,1.1208,1.12079,1.12135,1.12054,1.12103,5446
07/16/2019,20:00:00,1.1208,1.12098,1.12058,1.12086,1.12103,1.12129,1.1208,1.1212,1637
07/16/2019,21:00:00,1.12086,1.12114,1.12079,1.12085,1.1212,1.12144,1.12109,1.12128,1716
07/16/2019,22:00:00,1.12085,1.12116,1.12085,1.12097,1.12128,1.1214,1.12118,1.12119,1350
07/16/2019,23:00:00,1.12097,1.1212,1.12091,1.12107,1.12119,1.12142,1.12111,1.1213,1241
07/17/2019,00:00:00,1.12107,1.12112,1.12059,1.12106,1.1213,1.12134,1.12081,1.12128,3148
07/17/2019,01:00:00,1.12106,1.12141,1.12094,1.12114,1.12128,1.12163,1.12116,1.12135,2672
07/17/2019,02:00:00,1.12114,1.12132,1.12068,1.12113,1.12135,1.12154,1.12091,1.12135,3192
07/17/2019,03:00:00,1.12113,1.12139,1.12088,1.12124,1.12135,1.12161,1.12111,1.12147,1774
07/17/2019,04:00:00,1.12124,1.12147,1.1212,1.12147,1.12147,1.12169,1.12142,1.12169,1376
07/17/2019,05:00:00,1.12147,1.12164,1.12133,1.1215,1.12169,1.12187,1.12155,1.12172,1812
07/17/2019,06:00:00,1.1215,1.1215,1.11987,1.12015,1.12172,1.12172,1.12009,1.12037,6405
07/17/2019,07:00:00,1.12015,1.12119,1.12012,1.12063,1.12037,1.12141,1.12034,1.12084,10175
07/17/2019,08:00:00,1.12063,1.12137,1.12058,1.12097,1.12084,1.12159,1.12079,1.12118,7734
07/17/2019,09:00:00,1.12097,1.12191,1.12095,1.12159,1.12118,1.12212,1.12118,1.12181,6731
07/17/2019,10:00:00,1.12159,1.12182,1.12116,1.12175,1.12181,1.12204,1.12138,1.12198,6089
07/17/2019,11:00:00,1.12175,1.12212,1.12156,1.12165,1.12198,1.12233,1.12178,1.12186,4576
07/17/2019,12:00:00,1.12165,1.12174,1.12086,1.12107,1.12186,1.12196,1.12108,1.12128,8966
07/17/2019,13:00:00,1.12107,1.12199,1.12102,1.12197,1.12128,1.12221,1.12125,1.12218,7757
07/17/2019,14:00:00,1.12197,1.12259,1.12138,1.12243,1.12218,1.12281,1.12159,1.12265,10394
07/17/2019,15:00:00,1.12243,1.12319,1.12225,1.12299,1.12265,1.12341,1.12246,1.1232,9137
07/17/2019,16:00:00,1.12299,1.12327,1.12233,1.12236,1.1232,1.12348,1.12254,1.12258,6606
07/17/2019,17:00:00,1.12236,1.12267,1.12217,1.12259,1.12258,1.12289,1.12239,1.12281,4794
07/17/2019,18:00:00,1.12259,1.12301,1.12207,1.12219,1.12281,1.12323,1.12229,1.1224,6457
07/17/2019,19:00:00,1.12219,1.12249,1.12181,1.12242,1.1224,1.12271,1.12203,1.12264,5364
07/17/2019,20:00:00,1.12242,1.12243,1.12214,1.12232,1.12264,1.12266,1.12237,1.12256,3245
07/17/2019,21:00:00,1.12232,1.12279,1.12226,1.12261,1.12256,1.12307,1.1225,1.12289,2002
07/17/2019,22:00:00,1.12261,1.12289,1.12257,1.12262,1.12289,1.12312,1.12277,1.12286,1387
07/17/2019,23:00:00,1.12262,1.12277,1.12257,1.12263,1.12286,1.123,1.12279,1.12285,1318
07/18/2019,00:00:00,1.12263,1.12378,1.12246,1.12369,1.12285,1.124,1.12267,1.1239,4339
07/18/2019,01:00:00,1.12369,1.12398,1.12317,1.12325,1.1239,1.1242,1.12339,1.12347,6150
07/18/2019,02:00:00,1.12325,1.12383,1.12321,1.12379,1.12347,1.12405,1.12343,1.12402,2742
07/18/2019,03:00:00,1.12379,1.12408,1.12366,1.12384,1.12402,1.12429,1.12387,1.12407,2575
07/18/2019,04:00:00,1.12384,1.12391,1.12352,1.12356,1.12407,1.12413,1.12374,1.12378,1673
07/18/2019,05:00:00,1.12356,1.12401,1.12349,1.12384,1.12378,1.12422,1.12371,1.12407,2699
07/18/2019,06:00:00,1.12384,1.1243,1.12328,1.12366,1.12407,1.12451,1.12349,1.12386,7217
07/18/2019,07:00:00,1.12366,1.12416,1.12341,1.12381,1.12386,1.12438,1.12363,1.12403,11773
07/18/2019,08:00:00,1.12381,1.12409,1.12348,1.12385,1.12403,1.12431,1.1237,1.12407,8534
07/18/2019,09:00:00,1.12385,1.12389,1.1228,1.12309,1.12407,1.12411,1.12302,1.12331,7556
07/18/2019,10:00:00,1.12309,1.12322,1.12041,1.1212,1.12331,1.12345,1.12064,1.12138,25852
07/18/2019,11:00:00,1.1212,1.12271,1.12089,1.12184,1.12138,1.12293,1.12111,1.12206,11514
07/18/2019,12:00:00,1.12184,1.12245,1.12112,1.12157,1.12206,1.12266,1.12133,1.12179,18410
07/18/2019,13:00:00,1.12157,1.12185,1.1212,1.12158,1.12179,1.12207,1.12141,1.12179,11764
07/18/2019,14:00:00,1.12158,1.12226,1.12123,1.12172,1.12179,1.12249,1.12144,1.1219,11840
07/18/2019,15:00:00,1.12172,1.12287,1.12142,1.12266,1.1219,1.12309,1.12165,1.12288,8885
07/18/2019,16:00:00,1.12266,1.12278,1.12197,1.12231,1.12288,1.12299,1.12219,1.12254,5293
07/18/2019,17:00:00,1.12231,1.12362,1.12212,1.12335,1.12254,1.12383,1.12234,1.12358,6430
07/18/2019,18:00:00,1.12335,1.12689,1.12324,1.12674,1.12358,1.12713,1.12346,1.12696,25124
07/18/2019,19:00:00,1.12674,1.12795,1.12632,1.12746,1.12696,1.12817,1.12654,1.12768,21112
07/18/2019,20:00:00,1.12746,1.12774,1.12715,1.12757,1.12768,1.12797,1.12737,1.12785,2860
07/18/2019,21:00:00,1.12757,1.1277,1.12734,1.12761,1.12785,1.12796,1.12764,1.12787,867
07/18/2019,22:00:00,1.12761,1.1281,1.12391,1.12484,1.12787,1.12832,1.12412,1.12507,11817
07/18/2019,23:00:00,1.12484,1.12601,1.12482,1.12601,1.12507,1.12623,1.12505,1.12623,3849
07/19/2019,00:00:00,1.12601,1.12674,1.12579,1.12601,1.12623,1.12695,1.126,1.12623,6720
07/19/2019,01:00:00,1.12601,1.12639,1.12582,1.12628,1.12623,1.12661,1.12604,1.12649,5042
07/19/2019,02:00:00,1.12628,1.12668,1.12609,1.12666,1.12649,1.12689,1.12632,1.12688,2875
07/19/2019,03:00:00,1.12666,1.12673,1.12605,1.12616,1.12688,1.12694,1.12627,1.12637,2762
07/19/2019,04:00:00,1.12616,1.12627,1.12573,1.12584,1.12637,1.12649,1.12595,1.12607,2368
07/19/2019,05:00:00,1.12584,1.12621,1.12538,1.12557,1.12607,1.12644,1.1256,1.12579,3265
07/19/2019,06:00:00,1.12557,1.12635,1.12536,1.12577,1.12579,1.12657,1.1256,1.12599,7487
07/19/2019,07:00:00,1.12577,1.12646,1.12555,1.12637,1.12599,1.12667,1.12578,1.12659,9949
07/19/2019,08:00:00,1.12637,1.12639,1.12492,1.12503,1.12659,1.12661,1.12515,1.12524,6585
07/19/2019,09:00:00,1.12503,1.12513,1.1235,1.12375,1.12524,1.12535,1.12372,1.12397,9035
07/19/2019,10:00:00,1.12375,1.12415,1.12296,1.12371,1.12397,1.12436,1.12318,1.12394,8204
07/19/2019,11:00:00,1.12371,1.12382,1.12309,1.12311,1.12394,1.12403,1.12331,1.12333,6884
07/19/2019,12:00:00,1.12311,1.12318,1.12161,1.12244,1.12333,1.1234,1.12183,1.12267,11408
07/19/2019,13:00:00,1.12244,1.12336,1.12205,1.12332,1.12267,1.12359,1.12227,1.12354,10554
07/19/2019,14:00:00,1.12332,1.12378,1.12194,1.12206,1.12354,1.12401,1.12215,1.12228,16334
07/19/2019,15:00:00,1.12206,1.12238,1.12133,1.12195,1.12228,1.1226,1.12153,1.12217,13547
07/19/2019,16:00:00,1.12195,1.12282,1.12138,1.12278,1.12217,1.12303,1.1216,1.12299,10435
07/19/2019,17:00:00,1.12278,1.12289,1.12216,1.12232,1.12299,1.12312,1.12238,1.12254,8709
07/19/2019,18:00:00,1.12232,1.12241,1.12024,1.1218,1.12254,1.12262,1.12047,1.12202,23003
07/19/2019,19:00:00,1.1218,1.12207,1.12142,1.12178,1.12202,1.12229,1.12162,1.12201,8339
07/19/2019,20:00:00,1.12178,1.12224,1.12135,1.1219,1.12201,1.12247,1.1216,1.12234,3957
07/21/2019,19:00:00,1.1219,1.1219,1.12123,1.12129,1.12234,1.12234,1.12161,1.12164,110
07/21/2019,20:00:00,1.12129,1.12154,1.1212,1.1212,1.12164,1.12191,1.12161,1.12161,79
07/21/2019,21:00:00,1.1212,1.12175,1.1212,1.12162,1.12161,1.12213,1.12161,1.12189,784
07/21/2019,22:00:00,1.12162,1.12186,1.12144,1.12168,1.12189,1.12215,1.12167,1.12191,2411
07/21/2019,23:00:00,1.12168,1.12178,1.12134,1.12166,1.12191,1.12201,1.12156,1.12189,2187
07/22/2019,00:00:00,1.12166,1.12191,1.12095,1.12107,1.12189,1.12214,1.12118,1.12129,4446
07/22/2019,01:00:00,1.12107,1.12135,1.12066,1.12133,1.12129,1.12157,1.12089,1.12155,6080
07/22/2019,02:00:00,1.12133,1.12174,1.12123,1.12166,1.12155,1.12196,1.12145,1.12189,3488
07/22/2019,03:00:00,1.12166,1.1219,1.12142,1.1217,1.12189,1.12212,1.12163,1.12193,2499
07/22/2019,04:00:00,1.1217,1.12199,1.12147,1.1217,1.12193,1.12222,1.12168,1.12191,2214
07/22/2019,05:00:00,1.1217,1.12189,1.12134,1.12174,1.12191,1.12211,1.12155,1.12196,2642
07/22/2019,06:00:00,1.12174,1.1223,1.1211,1.1222,1.12196,1.12252,1.12131,1.12242,7457
07/22/2019,07:00:00,1.1222,1.12227,1.12121,1.12184,1.12242,1.1225,1.12143,1.12207,10483
07/22/2019,08:00:00,1.12184,1.12194,1.12141,1.12164,1.12207,1.12214,1.12164,1.12185,8145
07/22/2019,09:00:00,1.12164,1.12187,1.12119,1.12159,1.12185,1.12209,1.1214,1.12181,6267
07/22/2019,10:00:00,1.12159,1.12234,1.12153,1.12209,1.12181,1.12256,1.12174,1.12232,6641
07/22/2019,11:00:00,1.12209,1.12211,1.12059,1.12072,1.12232,1.12232,1.12082,1.12095,7594
07/22/2019,12:00:00,1.12072,1.12188,1.12061,1.12169,1.12095,1.1221,1.12083,1.12192,10654
07/22/2019,13:00:00,1.12169,1.12245,1.12146,1.12228,1.12192,1.12267,1.12167,1.1225,10392
07/22/2019,14:00:00,1.12228,1.12239,1.12123,1.12212,1.1225,1.1226,1.12144,1.12234,13029
07/22/2019,15:00:00,1.12212,1.12231,1.12125,1.12131,1.12234,1.12253,1.12147,1.12153,7681
07/22/2019,16:00:00,1.12131,1.12189,1.1211,1.12173,1.12153,1.1221,1.12132,1.12196,5131
07/22/2019,17:00:00,1.12173,1.12189,1.12141,1.12177,1.12196,1.12212,1.12162,1.122,4111
07/22/2019,18:00:00,1.12177,1.12178,1.12097,1.12097,1.122,1.122,1.12119,1.1212,5246
07/22/2019,19:00:00,1.12097,1.12124,1.12051,1.121,1.1212,1.12145,1.12074,1.12122,7636
07/22/2019,20:00:00,1.121,1.121,1.12053,1.12078,1.12122,1.12122,1.12076,1.12101,2221
07/22/2019,21:00:00,1.12078,1.12086,1.12056,1.12083,1.12101,1.12113,1.12082,1.12105,1227
07/22/2019,22:00:00,1.12083,1.12085,1.12051,1.12075,1.12105,1.12107,1.12073,1.12097,1179
07/22/2019,23:00:00,1.12075,1.12079,1.12028,1.12033,1.12097,1.12101,1.1205,1.12055,1535
07/23/2019,00:00:00,1.12033,1.12071,1.12022,1.12036,1.12055,1.12092,1.12045,1.12059,3668
07/23/2019,01:00:00,1.12036,1.12038,1.11931,1.11983,1.12059,1.1206,1.11953,1.12005,5284
07/23/2019,02:00:00,1.11983,1.12001,1.11964,1.11982,1.12005,1.12022,1.11986,1.12003,2337
07/23/2019,03:00:00,1.11982,1.11992,1.11901,1.11941,1.12003,1.12014,1.11924,1.11963,2739
07/23/2019,04:00:00,1.11941,1.11943,1.11888,1.11911,1.11963,1.11964,1.11909,1.11934,3275
07/23/2019,05:00:00,1.11911,1.11935,1.1188,1.11883,1.11934,1.11956,1.11901,1.11906,2866
07/23/2019,06:00:00,1.11883,1.11912,1.11845,1.11884,1.11906,1.11933,1.11867,1.11907,6367
07/23/2019,07:00:00,1.11884,1.11949,1.1183,1.11922,1.11907,1.11971,1.11853,1.11944,9348
07/23/2019,08:00:00,1.11922,1.11925,1.11799,1.11819,1.11944,1.11946,1.11822,1.11843,7868
07/23/2019,09:00:00,1.11819,1.11822,1.11751,1.1176,1.11843,1.11843,1.11773,1.11782,7106
07/23/2019,10:00:00,1.1176,1.11818,1.11748,1.11802,1.11782,1.11841,1.1177,1.11825,7507
07/23/2019,11:00:00,1.11802,1.11839,1.11708,1.11717,1.11825,1.11861,1.11729,1.11739,9529
07/23/2019,12:00:00,1.11717,1.11742,1.11671,1.11679,1.11739,1.11764,1.11694,1.11701,10060
07/23/2019,13:00:00,1.11679,1.11687,1.1151,1.11594,1.11701,1.11708,1.11531,1.11616,12848
07/23/2019,14:00:00,1.11594,1.11646,1.11472,1.11472,1.11616,1.1167,1.11495,1.11495,13281
07/23/2019,15:00:00,1.11472,1.11568,1.11465,1.11551,1.11495,1.1159,1.11487,1.11572,9360
07/23/2019,16:00:00,1.11551,1.1157,1.11487,1.11496,1.11572,1.11593,1.11506,1.11519,5970
07/23/2019,17:00:00,1.11496,1.11567,1.11473,1.11526,1.11519,1.11588,1.11494,1.11549,8464
07/23/2019,18:00:00,1.11526,1.1153,1.1147,1.11494,1.11549,1.11552,1.11492,1.11515,8021
07/23/2019,19:00:00,1.11494,1.11521,1.11458,1.11478,1.11515,1.11544,1.1148,1.11501,6328
07/23/2019,20:00:00,1.11478,1.11514,1.11449,1.11506,1.11501,1.11537,1.11471,1.11532,3283
07/23/2019,21:00:00,1.11506,1.11541,1.11495,1.11505,1.11532,1.11574,1.11526,1.11542,2461
07/23/2019,22:00:00,1.11505,1.11525,1.11501,1.1151,1.11542,1.11547,1.11524,1.11533,1020
07/23/2019,23:00:00,1.1151,1.11511,1.11486,1.11498,1.11533,1.11534,1.11509,1.11522,1086
07/24/2019,00:00:00,1.11498,1.11512,1.11431,1.11474,1.11522,1.11533,1.11453,1.11497,4963
07/24/2019,01:00:00,1.11474,1.1149,1.11423,1.11448,1.11497,1.11513,1.11445,1.11471,3292
07/24/2019,02:00:00,1.11448,1.11455,1.11422,1.11443,1.11471,1.11478,1.11445,1.11465,1873
07/24/2019,03:00:00,1.11443,1.11457,1.11424,1.11428,1.11465,1.11479,1.11446,1.1145,1712
07/24/2019,04:00:00,1.11428,1.11444,1.11416,1.11443,1.1145,1.11467,1.11439,1.11466,1449
07/24/2019,05:00:00,1.11443,1.11467,1.11399,1.11466,1.11466,1.11489,1.11421,1.11487,2154
07/24/2019,06:00:00,1.11466,1.11524,1.11459,1.11512,1.11487,1.11546,1.11482,1.11534,5049
07/24/2019,07:00:00,1.11512,1.11546,1.11259,1.1138,1.11534,1.11569,1.11284,1.11403,22678
07/24/2019,08:00:00,1.1138,1.11422,1.11341,1.11376,1.11403,1.11444,1.11362,1.11397,12703
07/24/2019,09:00:00,1.11376,1.11433,1.11346,1.11375,1.11397,1.11455,1.11368,1.11397,10266
07/24/2019,10:00:00,1.11375,1.11534,1.11374,1.11531,1.11397,1.11556,1.11395,1.11553,9458
07/24/2019,11:00:00,1.11531,1.11543,1.11391,1.11401,1.11553,1.11565,1.11413,1.11422,8648
07/24/2019,12:00:00,1.11401,1.1146,1.11381,1.11408,1.11422,1.11482,1.11404,1.11431,10320
07/24/2019,13:00:00,1.11408,1.11527,1.11392,1.11479,1.11431,1.1155,1.11415,1.115,11278
